specId,testId,state,code,severity,respTime,url,method,ic,numValid,numInvalid,hasPayload,hasDate,hasDateTime,hasInt32,hasInt64,hasFloat,hasDouble,hasEmpty,hasRange,hasSymbol,hasGreater,hasLower,hasBTrue,hasBFalse,hasSRange,hasLang
18,2804,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
18,2805,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18,2806,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2807,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2808,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2809,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2810,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
18,2811,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18,2812,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2813,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2814,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2815,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2816,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2817,failed,400,1,7,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
18,2818,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18,2819,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2820,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2821,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2822,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2823,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2824,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2825,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
18,2826,failed,400,1,8,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18,2827,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2828,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2829,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2830,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2831,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2832,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2833,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2834,failed,400,1,7,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
18,2835,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18,2836,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2837,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2838,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2839,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2840,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2841,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2842,failed,400,1,5,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2843,failed,400,1,6,http://host.docker.internal:16111/api/v1/consignservice/consigns,POST,11,9,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
18,2844,failed,500,2,29,http://host.docker.internal:16111/api/v1/consignservice/consigns/account/{id},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2845,success,200,0,58,http://host.docker.internal:16111/api/v1/consignservice/consigns/account/{id},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2846,failed,500,2,7,http://host.docker.internal:16111/api/v1/consignservice/consigns/order/{id},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2847,success,200,0,8,http://host.docker.internal:16111/api/v1/consignservice/consigns/order/{id},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2848,success,200,0,5,http://host.docker.internal:16111/api/v1/consignservice/consigns/{consignee},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2849,failed,405,1,9,http://host.docker.internal:16111/api/v1/consignservice/consigns/{consignee},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2850,success,200,0,5,http://host.docker.internal:16111/api/v1/consignservice/welcome,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2851,success,403,0,7,http://host.docker.internal:16111/auditevents?principal={principal}&after={after}&type={type},GET,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2852,success,403,0,6,http://host.docker.internal:16111/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,2853,success,403,0,5,http://host.docker.internal:16111/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2854,success,403,0,7,http://host.docker.internal:16111/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,2855,success,403,0,7,http://host.docker.internal:16111/auditevents.json?principal={principal}&after={after}&type={type},GET,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2856,success,403,0,6,http://host.docker.internal:16111/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,2857,success,403,0,6,http://host.docker.internal:16111/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2858,success,403,0,10,http://host.docker.internal:16111/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,2859,success,403,0,10,http://host.docker.internal:16111/autoconfig,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2860,success,403,0,7,http://host.docker.internal:16111/autoconfig.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2861,success,403,0,9,http://host.docker.internal:16111/beans,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2862,success,403,0,6,http://host.docker.internal:16111/beans.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2863,success,403,0,7,http://host.docker.internal:16111/configprops,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2864,success,403,0,6,http://host.docker.internal:16111/configprops.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2865,success,403,0,6,http://host.docker.internal:16111/dump,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2866,success,403,0,7,http://host.docker.internal:16111/dump.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2867,success,403,0,5,http://host.docker.internal:16111/env,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2868,success,403,0,6,http://host.docker.internal:16111/env.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2869,success,403,0,7,http://host.docker.internal:16111/env/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2870,success,403,0,5,http://host.docker.internal:16111/env/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2871,failed,500,2,6,http://host.docker.internal:16111/error,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2872,failed,500,2,5,http://host.docker.internal:16111/error,PUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2873,failed,500,2,5,http://host.docker.internal:16111/error,POST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2874,failed,500,2,6,http://host.docker.internal:16111/error,DELETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2875,failed,500,2,7,http://host.docker.internal:16111/error,PATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2876,failed,500,2,9,http://host.docker.internal:16111/error,HEAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2877,success,200,0,6,http://host.docker.internal:16111/error,OPTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2878,success,200,0,30,http://host.docker.internal:16111/health,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2879,success,200,0,4,http://host.docker.internal:16111/health.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2880,success,403,0,5,http://host.docker.internal:16111/heapdump?live={live},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,2881,success,403,0,5,http://host.docker.internal:16111/heapdump?live={live},GET,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,2882,success,403,0,9,http://host.docker.internal:16111/heapdump.json?live={live},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,2883,success,403,0,6,http://host.docker.internal:16111/heapdump.json?live={live},GET,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,2884,success,200,0,9,http://host.docker.internal:16111/info,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2885,success,200,0,3,http://host.docker.internal:16111/info.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2886,success,403,0,4,http://host.docker.internal:16111/loggers,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2887,success,403,0,6,http://host.docker.internal:16111/loggers.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2888,success,403,0,6,http://host.docker.internal:16111/loggers/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2889,success,403,0,6,http://host.docker.internal:16111/loggers/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2890,success,403,0,5,http://host.docker.internal:16111/loggers/{name},POST,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2891,failed,405,1,5,http://host.docker.internal:16111/loggers/{name},POST,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18,2892,success,403,0,5,http://host.docker.internal:16111/mappings,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2893,success,403,0,6,http://host.docker.internal:16111/mappings.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2894,success,403,0,6,http://host.docker.internal:16111/metrics,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2895,success,403,0,6,http://host.docker.internal:16111/metrics.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2896,success,403,0,6,http://host.docker.internal:16111/metrics/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2897,success,403,0,7,http://host.docker.internal:16111/metrics/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2898,success,403,0,6,http://host.docker.internal:16111/trace,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2899,success,403,0,5,http://host.docker.internal:16111/trace.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2900,success,200,0,275,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2901,failed,400,1,23,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,16,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
19,2902,failed,400,1,10,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2903,failed,400,1,10,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2904,failed,400,1,9,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2905,failed,400,1,11,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2906,failed,400,1,8,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2907,failed,400,1,9,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2908,failed,400,1,10,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2909,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2910,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2911,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2912,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2913,failed,400,1,9,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2914,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2915,failed,400,1,8,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2916,failed,400,1,8,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2917,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2918,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2919,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2920,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2921,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
19,2922,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2923,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2924,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2925,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2926,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2927,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2928,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2929,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2930,failed,400,1,8,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2931,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2932,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2933,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2934,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2935,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2936,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2937,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2938,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2939,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2940,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2941,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2942,failed,400,1,8,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2943,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2944,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2945,failed,400,1,4,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2946,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2947,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2948,failed,400,1,4,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2949,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2950,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2951,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
19,2952,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2953,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
19,2954,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2955,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2956,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2957,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2958,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2959,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2960,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2961,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2962,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2963,failed,400,1,9,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2964,failed,400,1,9,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2965,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2966,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2967,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
19,2968,failed,400,1,7,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2969,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2970,failed,400,1,5,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2971,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19,2972,failed,400,1,6,http://host.docker.internal:16112/api/v1/adminorderservice/adminorder,PUT,16,14,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
