method,dataset,aux_var,RMSE,RMedSE,failures_mean,failures_std
SRS,imdb300AuxDS,DSA,0.04125934237640407,0.031320919526731675,5.133333333333334,2.096521475885848
SRS,imdb300AuxDS,LSA,0.04405678154382138,0.02100000000000002,5.5,2.1932498324600886
SRS,imdb300AuxDS,Prediction_Entropy,0.04175723490207015,0.02100000000000002,5.1,2.1229452540572353
SRS,imdb300AuxDS,Similarity_Score,0.04715577023723254,0.031320919526731675,5.1,2.3975562270922794
SRS,imdbAuxDS,Confidence_Score,0.041213589991652026,0.02959999999999996,5.6,2.0943273136144995
SRS,imdbAuxDS,DSA,0.0486829196604586,0.030400000000000094,5.3,2.465625751168978
SRS,imdbAuxDS,LSA,0.0545517491317495,0.030400000000000094,5.766666666666667,2.7628487713469467
SRS,imdbAuxDS,Prediction_Entropy,0.04220458110995377,0.030400000000000094,5.433333333333334,2.1444930810596343
SRS,imdbAuxDS,Similarity_Score,0.04814865868675194,0.030400000000000094,5.2,2.426861176996697
SRS,SSTtestAuxDS,Confidence_Score,0.03923728962116532,0.03742998352553539,3.8666666666666667,1.9953970019528193
SRS,SSTtestAuxDS,DSA,0.03772256069579353,0.02257001647446455,3.9,1.9181528470973281
SRS,SSTtestAuxDS,LSA,0.03677161116614625,0.03090638534655462,3.6,1.8495106528950878
SRS,SSTtestAuxDS,Prediction_Entropy,0.03822379601248135,0.020164448533967348,4.4,1.8680618759596253
SRS,SSTtestAuxDS,Similarity_Score,0.04385831411766239,0.02257001647446455,4.1,2.218262756116239
2-UPS,imdb300AuxDS,Confidence_Score,0.04543115363657786,0.02845890188703887,4.566666666666666,2.387948670004176
2-UPS,imdb300AuxDS,DSA,0.05917909013044439,0.0483395620611299,5.1,2.8809720581775866
2-UPS,imdb300AuxDS,LSA,0.10025147234481163,0.10099999999999998,0.0,0.0
2-UPS,imdb300AuxDS,Prediction_Entropy,0.061940273053309486,0.0571730129013939,1.9333333333333333,1.7991057804352142
2-UPS,imdb300AuxDS,Similarity_Score,0.044132376626085594,0.039000000000000035,5.0,2.243765308275509
2-UPS,imdbAuxDS,Confidence_Score,0.045948008361409866,0.04083868457328511,5.6,2.283373185322162
2-UPS,imdbAuxDS,DSA,0.06956706733411921,0.04994562301356946,6.533333333333333,3.2772289949067446
2-UPS,imdbAuxDS,LSA,0.11040000000000005,0.11040000000000005,0.0,0.0
2-UPS,imdbAuxDS,Prediction_Entropy,0.07163205584941881,0.060821071593408826,2.566666666666667,2.6611293082829137
2-UPS,imdbAuxDS,Similarity_Score,0.03880068727913635,0.02959999999999996,6.0,1.9118505207764291
2-UPS,SSTtestAuxDS,Confidence_Score,0.04254577731901046,0.0334785094756591,3.9,2.0401149392907354
2-UPS,SSTtestAuxDS,DSA,0.08893621979265728,0.05297678826038499,6.366666666666666,3.3884523304013436
2-UPS,SSTtestAuxDS,LSA,0.07464941923369388,0.07742998352553543,0.16666666666666666,0.461133037377414
2-UPS,SSTtestAuxDS,Prediction_Entropy,0.06184402124547986,0.05742998352553541,0.9333333333333333,0.9802650357071221
2-UPS,SSTtestAuxDS,Similarity_Score,0.043404206460211765,0.020164448533967348,4.233333333333333,2.176414852273206
