method,dataset,aux_var,RMSE,RMedSE,failures_mean,failures_std
RHC-S,imdb300AuxDS,Confidence_Score,0.02437755227629899,0.011232291268227779,35.2,4.1306257353477625
RHC-S,imdb300AuxDS,DSA,0.00909001003544575,0.006137654267921622,66.53333333333333,5.412204174177884
RHC-S,imdb300AuxDS,LSA,0.0985927483868549,0.09927969742625384,0.9666666666666667,1.188546876720022
RHC-S,imdb300AuxDS,Prediction_Entropy,0.022111804786686836,0.01414486784487832,102.83333333333333,5.983214067264572
RHC-S,imdb300AuxDS,Similarity_Score,0.101,0.10099999999999998,0.0,0.0
RHC-S,imdbAuxDS,Confidence_Score,0.021571640947859138,0.016054969728765883,37.13333333333333,6.123630506057061
RHC-S,imdbAuxDS,DSA,0.011988127928749018,0.009382176816008144,73.63333333333334,7.854203062509043
RHC-S,imdbAuxDS,LSA,0.10844260655189927,0.10781609757126567,0.7,0.7022132498578064
RHC-S,imdbAuxDS,Prediction_Entropy,0.03237057506491212,0.012394723988261446,140.93333333333334,8.91311831857513
RHC-S,imdbAuxDS,Similarity_Score,0.11040000000000005,0.11040000000000005,0.0,0.0
RHC-S,SSTtestAuxDS,Confidence_Score,0.014146872658971231,0.008997231892386114,26.233333333333334,4.399712634294178
RHC-S,SSTtestAuxDS,DSA,0.008860542660870312,0.006619537704358983,57.06666666666667,5.6381296319902425
RHC-S,SSTtestAuxDS,LSA,0.07633047867971023,0.07742998352553543,0.43333333333333335,0.6260623155792925
RHC-S,SSTtestAuxDS,Prediction_Entropy,0.019208385243610678,0.012414533334008182,76.16666666666667,3.5143384459445106
RHC-S,SSTtestAuxDS,Similarity_Score,0.07742998352553544,0.07742998352553543,0.0,0.0
SSRS,imdb300AuxDS,Confidence_Score,0.2844005574632689,0.28248082595870205,130.63333333333333,1.8659070704090006
SSRS,imdb300AuxDS,DSA,0.08668982062503072,0.08650000000000002,74.63333333333334,5.616989826645912
SSRS,imdb300AuxDS,LSA,0.6490032100588307,0.649,300.0,0.8304547985373997
SSRS,imdb300AuxDS,Prediction_Entropy,0.2503104738786081,0.249,140.46666666666667,3.4514697852017933
SSRS,imdb300AuxDS,Similarity_Score,0.015401569184123198,0.011500000000000066,39.63333333333333,6.2172359604977
SSRS,imdbAuxDS,Confidence_Score,0.28052414037535756,0.2833527571773389,155.93333333333334,10.054792418280579
SSRS,imdbAuxDS,DSA,0.0925338316509156,0.08842954822908453,80.53333333333333,6.971534899186457
SSRS,imdbAuxDS,LSA,0.4451889318031165,0.4458657701595851,221.96666666666667,9.949816610104563
SSRS,imdbAuxDS,Prediction_Entropy,0.2573648059337821,0.2571,146.8,8.066106183625234
SSRS,imdbAuxDS,Similarity_Score,0.016975030682348305,0.010007996802557454,44.9,6.864953474488852
SSRS,SSTtestAuxDS,Confidence_Score,0.2785053513664659,0.27757001647446455,71.16666666666667,1.5331584108120329
SSRS,SSTtestAuxDS,DSA,0.11918371874963472,0.12007001647446458,78.5,3.7851798116993796
SSRS,SSTtestAuxDS,LSA,0.6569450164744647,0.6569450164744646,141.0,0.0
SSRS,SSTtestAuxDS,Prediction_Entropy,0.24967016236706396,0.2501562233710163,75.86666666666666,1.5698305055298023
SSRS,SSTtestAuxDS,Similarity_Score,0.01613841194102769,0.01380053843589208,32.266666666666666,6.432317828254304
SUPS,imdb300AuxDS,Confidence_Score,0.032689128119119934,0.017798186803432696,148.53333333333333,8.394305678023166
SUPS,imdb300AuxDS,DSA,0.02578154717850131,0.0126179429857471,24.8,4.0462839486501005
SUPS,imdb300AuxDS,Prediction_Entropy,0.027655557924315375,0.019548849046044505,131.86666666666667,10.217406828488848
SUPS,imdb300AuxDS,LSA,0.0025233055716372393,0.0023138341422333356,342.56666666666666,6.532060631374606
SUPS,imdb300AuxDS,Similarity_Score,0.101,0.10099999999999998,0.0,0.0
SUPS,imdbAuxDS,Confidence_Score,0.024271507451220947,0.018505327522511498,159.36666666666667,10.169200739397414
SUPS,imdbAuxDS,DSA,0.024053102735245455,0.017008812300451624,26.2,5.128688748195008
SUPS,imdbAuxDS,Prediction_Entropy,0.022928863928179898,0.017134495631041403,138.33333333333334,9.24879613166262
SUPS,imdbAuxDS,LSA,0.002005991823785857,0.0010912156016835552,347.6666666666667,6.0818176351421815
SUPS,imdbAuxDS,Similarity_Score,0.11040000000000005,0.11040000000000005,0.0,0.0
SUPS,SSTtestAuxDS,Confidence_Score,0.05928166739686683,0.019989765926916887,173.03333333333333,10.283845159490093
SUPS,SSTtestAuxDS,DSA,0.04450296623666463,0.019810107716891276,17.5,4.454753369851904
SUPS,SSTtestAuxDS,Prediction_Entropy,0.017785228042248455,0.009883238378726317,145.93333333333334,9.744789353302098
SUPS,SSTtestAuxDS,LSA,0.0019554105278887634,0.0014297245279638604,345.3333333333333,6.582805886043833
SUPS,SSTtestAuxDS,Similarity_Score,0.07742998352553544,0.07742998352553543,0.0,0.0
SRS,imdb300AuxDS,Confidence_Score,0.01737215204477174,0.01253993620398446,40.96666666666667,7.0441138711611595
SRS,imdb300AuxDS,DSA,0.01481975033527893,0.006500000000000061,37.56666666666667,5.295953779705938
SRS,imdb300AuxDS,LSA,0.015555009911065102,0.008753570700005778,39.43333333333333,6.25152854871529
SRS,imdb300AuxDS,Prediction_Entropy,0.017091664635137224,0.008753570700005778,42.56666666666667,6.595104419101381
SRS,imdb300AuxDS,Similarity_Score,0.012558197853726204,0.009829801625668735,40.36666666666667,5.109040893413823
SRS,imdbAuxDS,Confidence_Score,0.015865633719878088,0.011282065413744099,46.03333333333333,6.167117100666512
SRS,imdbAuxDS,DSA,0.01306783583204709,0.007900000000000018,42.96666666666667,5.176094475856145
SRS,imdbAuxDS,LSA,0.01904691576082597,0.01540000000000008,42.166666666666664,7.479089624359065
SRS,imdbAuxDS,Prediction_Entropy,0.0187996453867265,0.012506398362438335,43.2,7.585830711676006
SRS,imdbAuxDS,Similarity_Score,0.015383215961993548,0.012506398362438335,45.13333333333333,6.1796849229654445
SRS,SSTtestAuxDS,Confidence_Score,0.01577239004745849,0.00882920501067535,31.633333333333333,6.38145661316812
SRS,SSTtestAuxDS,DSA,0.011055084037965885,0.009929983525535424,30.766666666666666,4.492778368811929
SRS,SSTtestAuxDS,LSA,0.014001368923825731,0.01257001647446454,32.166666666666664,5.565183228593296
SRS,SSTtestAuxDS,Prediction_Entropy,0.013624669478440817,0.011311713447596518,31.6,5.506109459437793
SRS,SSTtestAuxDS,Similarity_Score,0.010945694970433534,0.006360413596656705,31.033333333333335,4.452688713755903
2-UPS,imdb300AuxDS,Confidence_Score,0.019825161881324938,0.017399338604394722,41.53333333333333,7.881595030822446
2-UPS,imdb300AuxDS,DSA,0.03642043256991017,0.031075239373013413,51.36666666666667,9.133052265160915
2-UPS,imdb300AuxDS,LSA,0.09886157838089388,0.09871916850690146,0.3333333333333333,0.4794633014853841
2-UPS,imdb300AuxDS,Prediction_Entropy,0.05080014198288342,0.05098544671637821,19.966666666666665,3.4087446706793774
2-UPS,imdb300AuxDS,Similarity_Score,0.013829316685939338,0.008753570700005778,40.86666666666667,5.606236264863556
2-UPS,imdbAuxDS,Confidence_Score,0.01790782207764632,0.015442471433180402,42.36666666666667,7.203846354472767
2-UPS,imdbAuxDS,DSA,0.03226874167483462,0.027318993058003657,54.9,6.577652867199615
2-UPS,imdbAuxDS,LSA,0.11040000000000005,0.11040000000000005,0.0,0.0
2-UPS,imdbAuxDS,Prediction_Entropy,0.05902973902666626,0.05966000814269744,20.6,5.417723150727714
2-UPS,imdbAuxDS,Similarity_Score,0.017568485041877288,0.01500533238552217,45.9,6.92496732221843
2-UPS,SSTtestAuxDS,Confidence_Score,0.016709860304110685,0.010432148079502558,33.266666666666666,6.241868273219956
2-UPS,SSTtestAuxDS,DSA,0.05751581330597083,0.04781211393069157,49.93333333333333,12.53390803280097
2-UPS,SSTtestAuxDS,LSA,0.0720179782877197,0.07242998352553542,2.2,1.4479474176011817
2-UPS,SSTtestAuxDS,Prediction_Entropy,0.05993548976698348,0.05992998352553547,7.1,2.2491377658238663
2-UPS,SSTtestAuxDS,Similarity_Score,0.011466684715940822,0.007500326813325973,30.466666666666665,4.6366853003748965
